"","x","y","depJan","depFeb","depMar","depApr","depMay","depJun","depJul","depAug","depSep","depOct","depNov","depDec"
"13474",25,-86.2105263157895,1.70368867186289e-13,2.01132710092593e-13,3.57514442149789e-13,4.88019287228118e-13,7.47206533059201e-13,2.46570428030912e-12,3.34467932704832e-12,3.32649084669391e-11,4.60097296108133e-12,2.44678573590472e-12,1.11692552751535e-12,2.24665290453123e-13
"13475",27.5,-86.2105263157895,1.70756994226333e-13,2.39148827255721e-13,2.99710492506066e-13,4.9667897091602e-13,9.3045881306313e-13,2.52843267105866e-12,3.10407207978751e-12,3.4684883901782e-11,4.94898407075729e-12,2.473664145376e-12,9.2263145041898e-13,2.13308371296266e-13
"13476",30,-86.2105263157895,1.77541472038722e-13,1.91441505049314e-13,3.20455322662803e-13,4.75132854870369e-13,7.08772039853645e-13,2.35884229134012e-12,3.05981627059563e-12,3.54054226427592e-11,4.8354842392757e-12,2.62475349911172e-12,9.93521533010912e-13,2.02838517981333e-13
"13477",32.5,-86.2105263157895,1.86570718848489e-13,2.92986494831344e-13,3.88725123390783e-13,4.49564068185134e-13,7.60266883780334e-13,2.33557803910588e-12,3.36142551781663e-12,3.28646350856044e-11,5.04593925237246e-12,2.96804454945283e-12,9.09230981558812e-13,1.9305960333811e-13
"13478",35,-86.2105263157895,1.89769805456824e-13,2.33583189488017e-13,3.71603330420393e-13,5.23916401919435e-13,6.95395227035506e-13,2.25640491132e-12,2.93183865551804e-12,3.39346371742457e-11,4.84118798973592e-12,2.53367130513963e-12,9.61481961209603e-13,1.86678439601811e-13
"13479",37.5,-86.2105263157895,1.93074826108359e-13,2.02908574885261e-13,3.21463062906442e-13,5.63643294025445e-13,8.12391793164838e-13,2.43937417644042e-12,2.60601648445583e-12,2.91705876068074e-11,4.09164937115563e-12,2.38931942087296e-12,8.95029780689868e-13,1.81725482602424e-13
"13480",40,-86.2105263157895,2.01100352772264e-13,2.65816369198267e-13,3.26352645297763e-13,6.37730658648487e-13,7.20907517946648e-13,2.34465838582516e-12,2.97429689138926e-12,2.64418987499084e-11,3.85307640057259e-12,2.32904368284362e-12,8.32218986869445e-13,1.66607574370614e-13
"13481",42.5,-86.2105263157895,2.05110444972582e-13,2.08827284440393e-13,3.61857970193282e-13,4.08718659807852e-13,7.41910652785885e-13,2.5140686651633e-12,2.48877485316601e-12,2.58737054913518e-11,3.90816024485778e-12,2.28012513197765e-12,8.14462804602742e-13,1.63062491346938e-13
"13482",45,-86.2105263157895,1.99733573129385e-13,2.32259880502433e-13,2.79790693615778e-13,3.84815480033586e-13,6.40608476909586e-13,1.99503309075558e-12,2.27723380618803e-12,2.08267325199705e-11,3.28036633882479e-12,2.31600041307127e-12,7.83882117351158e-13,1.54352583237475e-13
"13483",47.5,-86.2105263157895,2.1910896144516e-13,1.83958941724723e-13,3.12696605421583e-13,4.54040241588168e-13,6.41652487368724e-13,2.3027914795363e-12,2.3033039079996e-12,1.96568736324741e-11,3.1760790706116e-12,1.97890138533282e-12,6.95247358905717e-13,1.6756346428648e-13
"13484",50,-86.2105263157895,2.33210731895752e-13,1.96507810938911e-13,3.56557230068431e-13,4.33768299999715e-13,5.40815820947901e-13,1.91662010092448e-12,2.27127820106885e-12,2.12565560856262e-11,2.80029705402367e-12,1.8318146910833e-12,6.46245404411202e-13,1.54499343606988e-13
"13485",52.5,-86.2105263157895,2.48594502593882e-13,2.17192107356678e-13,2.78806931021991e-13,4.16800092631509e-13,5.75165573204195e-13,2.38317628265927e-12,1.88469916667534e-12,1.68072270731028e-11,2.7756536045112e-12,1.76878641890669e-12,5.82840493740641e-13,1.47429054709755e-13
"13486",55,-86.2105263157895,2.36160411638002e-13,1.93460809096256e-13,2.9853299693363e-13,3.7863578573077e-13,5.06890591016859e-13,1.79044434727185e-12,1.99626120382581e-12,1.62603657040481e-11,2.56240875075981e-12,1.95893568585947e-12,5.61113455427924e-13,1.6655729634775e-13
"13487",57.5,-86.2105263157895,2.20211057850401e-13,2.00649065529367e-13,4.2892406431132e-13,3.80818966830203e-13,5.57115441388038e-13,1.88521045164418e-12,2.5135969736908e-12,1.65962100324697e-11,2.38162070135768e-12,1.83209127381036e-12,5.49467392971844e-13,1.33861992997706e-13
"13488",60,-86.2105263157895,2.06530361374522e-13,2.13610557579388e-13,3.0151272914015e-13,4.838364916273e-13,4.31805706132081e-13,1.75072635298225e-12,2.1925641863162e-12,1.50551877025853e-11,2.25484018206258e-12,1.76774169376351e-12,5.44381236732779e-13,1.45004783879858e-13
"13489",62.5,-86.2105263157895,2.02186886932332e-13,2.12266004610441e-13,3.30773323484373e-13,4.20406352609801e-13,4.4467327083093e-13,1.97160374650597e-12,2.56690840153386e-12,1.50162391371431e-11,2.29536133828672e-12,1.68603186641323e-12,5.54384990977895e-13,1.34962704702602e-13
"13490",65,-86.2105263157895,1.90612328615379e-13,2.25065978065332e-13,3.53704461483259e-13,4.50251022493269e-13,4.47109307146987e-13,1.56512547825569e-12,2.83327486304483e-12,1.45096893789493e-11,2.26652340808922e-12,1.72047206193596e-12,5.26801974502467e-13,1.3828795091273e-13
"13491",67.5,-86.2105263157895,1.8154836602792e-13,2.20742371839711e-13,3.37193151627735e-13,4.05259696212109e-13,4.65486085307852e-13,1.70286267577297e-12,2.86678868510293e-12,1.36179283486955e-11,2.36086684831482e-12,1.89770112770965e-12,5.13229767065264e-13,1.31627068773107e-13
"13492",70,-86.2105263157895,1.81466927780509e-13,2.34144502340295e-13,3.48080576965541e-13,3.97812223874336e-13,4.66221173586704e-13,1.7428714035338e-12,2.98374644388838e-12,1.40104877162763e-11,2.51536224329244e-12,1.89017493292386e-12,4.7963118347893e-13,1.38186260306073e-13
"13493",72.5,-86.2105263157895,1.77572221319941e-13,2.30890402927268e-13,2.96069105806754e-13,4.5447158914609e-13,4.57990085923135e-13,1.57774236752427e-12,3.25628005699711e-12,1.41900392193364e-11,2.48204710340003e-12,1.97953516714769e-12,5.03253242282425e-13,1.36529041999131e-13
"13494",75,-86.2105263157895,1.85257093831773e-13,2.33292920561416e-13,3.04630538304985e-13,4.43257160121552e-13,4.95529616028023e-13,1.56292053502696e-12,3.34751490748211e-12,1.46997713226647e-11,2.55445689015428e-12,2.07211619650785e-12,4.98246701846446e-13,1.42946297279917e-13
"13495",77.5,-86.2105263157895,1.87446474815334e-13,2.26729029980826e-13,2.99905190308182e-13,3.73284767583054e-13,4.85977327696816e-13,1.54831839640639e-12,3.38235604075646e-12,1.34941679412557e-11,2.54981573193848e-12,1.79250892655331e-12,4.64675311988185e-13,1.40708934196e-13
"13496",80,-86.2105263157895,1.97343026453062e-13,2.42942727531143e-13,3.24169893008758e-13,4.54269941041595e-13,4.8968303596056e-13,1.57766103647946e-12,3.32114506718028e-12,1.12845775509607e-11,2.68264233535339e-12,2.1085304923114e-12,4.79520050109272e-13,1.52794268269398e-13
"13497",82.5,-86.2105263157895,2.12135896379276e-13,2.37298492385122e-13,3.21713095121071e-13,4.04175234635784e-13,4.52189209900621e-13,1.71626657511658e-12,3.36602350911586e-12,1.24805870136926e-11,2.77137493404517e-12,1.91467944785716e-12,4.89644764629723e-13,1.57308909541383e-13
"13498",85,-86.2105263157895,2.09129899533945e-13,2.32012421150382e-13,3.36510128081871e-13,3.94106837218414e-13,4.37169767263696e-13,1.50481243371898e-12,3.33440502915636e-12,1.17780262929109e-11,2.77663272165866e-12,2.11029904945967e-12,4.84179254097318e-13,1.57770791975309e-13
"13499",87.5,-86.2105263157895,2.22248282599877e-13,2.4836473167205e-13,3.56507559527009e-13,4.59621530936551e-13,4.38149241753187e-13,1.59678726806857e-12,3.37650335014038e-12,1.15847002553593e-11,2.87297384673872e-12,2.18573037743732e-12,4.76021886093429e-13,1.65694690567411e-13
"13500",90,-86.2105263157895,2.15180646967176e-13,2.31114188370189e-13,3.31278533638784e-13,5.04535957214011e-13,5.0269879039702e-13,1.42911252747562e-12,3.27598989958083e-12,1.13203872240586e-11,3.21305939618216e-12,2.03820643948647e-12,4.75886918010729e-13,1.64628346231734e-13
"13501",92.5,-86.2105263157895,2.15258618996949e-13,2.30312884614174e-13,3.36210210920605e-13,3.90446725797011e-13,5.52693512504342e-13,1.57404273407494e-12,3.0979012118327e-12,9.9748212619398e-12,3.14688622831525e-12,1.96429095637727e-12,4.59997133138632e-13,1.63924364576126e-13
"13502",95,-86.2105263157895,2.12391467395286e-13,2.38006029593876e-13,2.90613100572204e-13,5.15798055664634e-13,4.60753947812581e-13,1.40290206171677e-12,2.8147925617841e-12,1.00432788459017e-11,3.1652570388643e-12,2.42399274633256e-12,4.3537941225193e-13,1.64562041419065e-13
"13503",97.5,-86.2105263157895,2.16846486150462e-13,2.51207798421253e-13,3.0551006423019e-13,4.77411982303414e-13,4.0860456049939e-13,1.56312950864296e-12,2.55001184124159e-12,9.07329250184811e-12,3.33939895541888e-12,2.04226684544386e-12,4.97087448584366e-13,1.59976092546067e-13
"13504",100,-86.2105263157895,2.18362652626735e-13,2.28796128523561e-13,2.58262855614687e-13,4.38617216868633e-13,4.32973571336954e-13,1.33369677530253e-12,2.50927971028611e-12,8.077518642056e-12,3.08035771953905e-12,2.00200640596088e-12,4.4247518856907e-13,1.48058736024893e-13
"13505",102.5,-86.2105263157895,2.25867782100181e-13,2.36928518319929e-13,2.99167618502259e-13,5.6039923592331e-13,4.15862820235125e-13,1.27674789152243e-12,2.36041588267975e-12,7.88169978654056e-12,3.16186514836658e-12,2.01879647832982e-12,4.27298336770298e-13,1.46605184804885e-13
"13506",105,-86.2105263157895,2.22746470983505e-13,2.31428953092578e-13,2.61919608021058e-13,5.35482026685772e-13,4.58580665087229e-13,1.41360617059594e-12,2.19699794322092e-12,8.01554124130541e-12,3.1371302192958e-12,1.87705862244167e-12,4.00777698134074e-13,1.37435002300607e-13
"13507",107.5,-86.2105263157895,2.12679681605246e-13,2.62396677491031e-13,3.00895992539854e-13,4.25091642565644e-13,4.08320973868649e-13,1.414695349087e-12,2.14155875802644e-12,7.46873876221639e-12,5.93630922159284e-12,1.96947770439627e-12,4.14648464832849e-13,1.31488786343129e-13
"13508",110,-86.2105263157895,2.30470615383843e-13,2.65320164062876e-13,3.06210240193236e-13,5.02746852899332e-13,4.7051699646991e-13,1.45956464306675e-12,2.14418507897061e-12,8.23328260122103e-12,4.23132750761385e-12,2.29586276061567e-12,4.20722064288555e-13,1.41002999881613e-13
"13509",112.5,-86.2105263157895,1.96058346140341e-13,2.62840264013297e-13,3.09175571516164e-13,7.50447839627745e-13,5.67466603549492e-13,1.36814983513814e-12,2.39192172843308e-12,9.12978799006738e-12,3.99033004286215e-12,1.9660081992108e-12,4.4967691679651e-13,1.51589668304395e-13
"13510",115,-86.2105263157895,2.28828485843891e-13,2.82318727636074e-13,3.35145903434468e-13,5.82743725520373e-13,6.32303633852134e-13,1.34870828494651e-12,2.4017151868967e-12,9.28594645482759e-12,4.05369192955294e-12,2.1745409980887e-12,4.55677618479192e-13,1.55089279555438e-13
"13511",117.5,-86.2105263157895,1.88217708239976e-13,3.51120699974223e-13,3.80266301654922e-13,5.23430416765947e-13,5.92166763241275e-13,1.45606269122544e-12,2.45746597433665e-12,9.82588568005489e-12,3.73534792650842e-12,2.27385435119276e-12,4.29596474799053e-13,1.50046987049895e-13
"13512",120,-86.2105263157895,2.58436488104451e-13,3.87322949020365e-13,4.58175224826092e-13,6.04802162826726e-13,5.37546605967234e-13,1.44389390885574e-12,2.74837440022511e-12,1.0406047895321e-11,3.62250217386870e-12,2.26442423809977e-12,5.54174730930606e-13,1.58446740149086e-13
"13513",122.5,-86.2105263157895,2.17521808975696e-13,3.96645930974372e-13,5.40474809453804e-13,8.12230703380138e-13,4.81402920971213e-13,1.72759846246461e-12,2.81859611029418e-12,1.06932010853411e-11,4.15175172683462e-12,2.34105366241758e-12,4.82358775152877e-13,1.67739812575632e-13
"13514",125,-86.2105263157895,2.6810316161774e-13,4.29186424825798e-13,6.3835836564894e-13,5.90435441131977e-13,7.39469435010471e-13,1.99144137459769e-12,2.82856337991858e-12,1.06251482984246e-11,3.67824981669884e-12,2.46945065409526e-12,5.43558349518477e-13,1.77522872386341e-13
"13515",127.5,-86.2105263157895,2.73253853826452e-13,4.74003868477776e-13,7.11104411248358e-13,7.09267959115416e-13,6.0243870267587e-13,2.03849988875709e-12,3.1725916983249e-12,1.13155502424133e-11,3.89677418445881e-12,3.02141744012413e-12,5.99987908134196e-13,2.31034751238115e-13
"13516",130,-86.2105263157895,3.23384240833423e-13,4.72370279412212e-13,7.55590634577713e-13,6.45837319819083e-13,6.61532925035e-13,2.19912441414104e-12,3.60863015647284e-12,1.17290652898124e-11,3.68366054669887e-12,2.64291447842391e-12,4.56103856046163e-13,2.5435887612858e-13
"13517",132.5,-86.2105263157895,2.93276674422439e-13,4.83861076758594e-13,7.88144207147241e-13,7.47641203897952e-13,6.96216899286924e-13,2.14176744576882e-12,3.34533140477485e-12,1.23733386665266e-11,3.80102310252982e-12,3.11836518902519e-12,5.4934296647887e-13,2.8045249104538e-13
"13518",135,-86.2105263157895,3.35615093512798e-13,6.21082951342165e-13,8.26399171719626e-13,6.86892130622794e-13,6.75053317878632e-13,2.2993477029766e-12,3.18145177942021e-12,1.4013493963261e-11,3.87515785070533e-12,2.91032952437194e-12,7.04330064082367e-13,3.11216316084583e-13
"13519",137.5,-86.2105263157895,3.09542883383274e-13,4.85019079323587e-13,7.54421125599528e-13,6.56322449505568e-13,8.35682988987734e-13,2.46359396124851e-12,3.28062705556596e-12,1.44314777870833e-11,4.05998172093355e-12,2.73555668473869e-12,6.57732592603135e-13,3.17687780150504e-13
"13520",140,-86.2105263157895,3.33378418312279e-13,4.79766080093225e-13,7.07692866939283e-13,8.55965222026496e-13,6.85080978305195e-13,2.52578376609854e-12,3.18502434204558e-12,1.42173836028078e-11,4.16974289721672e-12,3.07805729452134e-12,4.69337660586047e-13,3.03665286028074e-13
"13521",142.5,-86.2105263157895,3.1210488276301e-13,5.03568346479737e-13,6.89533960210831e-13,6.62179785567972e-13,7.63589235520063e-13,2.48790150925783e-12,2.76876662313905e-12,1.42101727266245e-11,4.09208075444775e-12,2.66844156329488e-12,6.53872298179539e-13,3.19508080423933e-13
"13522",145,-86.2105263157895,3.39296323847856e-13,5.29730106520632e-13,6.83424483615853e-13,6.58106300892486e-13,8.56969781926116e-13,2.51917951373627e-12,2.93704327063827e-12,1.47641569227876e-11,4.49304709343663e-12,3.34111419713706e-12,6.32294557364709e-13,3.146923248949e-13
"13523",147.5,-86.2105263157895,3.27457546837897e-13,5.52431330660876e-13,5.98490895190443e-13,7.16183170507514e-13,8.09156204068687e-13,2.51707548389529e-12,3.40329085180059e-12,1.66602628756993e-11,4.35030896575315e-12,2.82593162737564e-12,5.90165898042804e-13,3.39184976072984e-13
"13524",150,-86.2105263157895,3.78069863166375e-13,5.50534416257368e-13,5.83891936913892e-13,7.68276633793851e-13,7.34223153810172e-13,2.6683460815059e-12,2.99734030625228e-12,1.5337264920614e-11,4.020998850657e-12,2.77603410229902e-12,5.52526097765806e-13,3.74490475308334e-13
"13525",152.5,-86.2105263157895,3.98986985780284e-13,5.76562280241637e-13,5.16188880636964e-13,6.4944597398894e-13,9.30400995123546e-13,2.548830611445e-12,2.81485602572767e-12,1.6224003723117e-11,4.109551634842e-12,3.00178592691221e-12,7.12581162899315e-13,4.29113527052775e-13
"13526",155,-86.2105263157895,4.09830064972834e-13,5.48563210446941e-13,5.14796390235414e-13,7.99543989479951e-13,6.80999989447192e-13,2.21776537526071e-12,3.29912079177148e-12,1.42418578151374e-11,4.20012668901274e-12,3.82662079818484e-12,6.53280039507929e-13,4.6486463179283e-13
"13527",157.5,-86.2105263157895,4.3463346077553e-13,5.49955450709074e-13,5.1107821073501e-13,7.21696314731801e-13,8.64961807775212e-13,2.41738363411875e-12,3.16775042857531e-12,1.60734066437544e-11,3.76149449951327e-12,4.15203016774021e-12,6.58815481874552e-13,5.08715894078633e-13
"13528",160,-86.2105263157895,4.89777731597085e-13,5.97478652437294e-13,4.62098518648629e-13,8.70160705423046e-13,7.39032405714357e-13,2.81854379542178e-12,2.57662610348827e-12,2.82310719601302e-11,3.63333992866509e-12,3.72682803502055e-12,8.01327626461654e-13,5.71858551437323e-13
